Regio;Code;Type;Partij;AantalStemmen;AantalZetels;
Sint Eustatius;O9002;AantalBlancoStemmen;;14;;
Sint Eustatius;O9002;AantalGeldigeStemmen;;1586;;
Sint Eustatius;O9002;AantalOngeldigeStemmen;;16;;
Sint Eustatius;O9002;Kiesgerechtigden;;2102;;
Sint Eustatius;O9002;Opkomst;;1616;;
Sint Eustatius;O9002;Partij;Progressive Labor Party;815;3;
Sint Eustatius;O9002;Partij;DP;647;2;
Sint Eustatius;O9002;Partij;United People's Coalition (UPC);124;0;
